id,company,website,linkedin,twitter,funding,product_summary,overall_score,ai_native_score,interestingness_score,resume_fit_score,hiring_likelihood_score,learning_challenge_score,logistics_score,hiring_status,hiring_evidence,remote_india_fit,research_confidence,tags,evidence_urls,message_short,message_founder
371,Soren,https://soren-ai.com,https://www.linkedin.com/company/soren-ai-inc,,,"Soren appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
374,Tornyol,https://tornyol.com/,https://www.linkedin.com/company/tornyol/,https://x.com/alextoussss/status/1778460625196261863,,"Tornyol appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
375,Kaigo Health,https://www.kaigohealth.ai/,https://www.linkedin.com/company/kaigohealth/,,,"Kaigo Health appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
376,MarkIt,https://markittrade.com,https://www.linkedin.com/company/markittrade,,,"MarkIt appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
389,Zarna,https://www.zarnaai.com/,https://www.linkedin.com/company/zarna/,,,"Zarna appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
390,Brickwise,https://www.brickwiseai.com,https://www.linkedin.com/company/brickwiseai,,,"Brickwise appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
392,Denki,https://denki.ai,https://www.linkedin.com/company/108924481,,,"Denki appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
394,Patent Watch,https://www.patentwatch.ai/,https://www.linkedin.com/company/patentwatch-ai/,,,"Patent Watch appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
396,Hypercubic,https://www.hypercubic.ai/,https://www.linkedin.com/company/hypercubic-ai,https://x.com/hypercubic_ai,,"Hypercubic appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
399,Codyco,https://www.codyco.ai/en,https://www.linkedin.com/company/codycoai,,,"Codyco appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
406,Forge Robotics,https://forge-robotics.com,https://www.linkedin.com/company/forge-robotics,,,"Forge Robotics appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
412,Lightberry,https://lightberry.com,https://www.linkedin.com/company/lightberryinc,https://x.com/lightberry,,"Lightberry appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
413,Pixley AI,https://pixleyai.com,https://www.linkedin.com/company/pixley-ai/,https://x.com/PixleyAI,,"Pixley AI appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
416,Imagine AI,https://imagineai.me,https://www.linkedin.com/company/ai-imagine,https://x.com/imagineagi,,"Imagine AI appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
417,Deeptrace,https://deeptrace.com/,https://www.linkedin.com/company/deeptrace-ai/,,,"Deeptrace appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
422,Flowbot,https://www.getflowbot.com,https://www.linkedin.com/in/amar-a-ba263ab2/,,,"Flowbot appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
428,Lucid Bots,https://lucidbots.com/,https://www.linkedin.com/company/lucid-bots,https://twitter.com/lucid_bots,,"Lucid Bots appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
440,Eden Farm,https://edenfarm.id/,https://www.linkedin.com/company/14422413,,,"Eden Farm appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
442,Breadfast,https://www.breadfast.com,https://www.linkedin.com/company/breadfast/,https://twitter.com/breadfastapp,,"Breadfast appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
453,Short Story,https://shortstorybox.com,https://www.linkedin.com/company/shortstorybox,,,"Short Story appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
469,RMFG,https://www.rmfg.com,https://www.linkedin.com/company/rmfg/,https://twitter.com/KennethCassel,,"RMFG appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
473,BlackOakTV,https://blackoak.tv,https://www.linkedin.com/in/ometu/,https://twitter.com/blackoaktv,,"BlackOakTV appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
475,Digistain,https://digistain.co.uk/,https://uk.linkedin.com/company/digistain,,,"Digistain appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
479,Pandai,https://www.pandai.org,https://linkedin.com/company/pandai,https://twitter.com/pandaiofficial/,,"Pandai appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
482,Parallel Bio,http://parallel.bio,https://www.linkedin.com/company/parallelbio,https://twitter.com/ParallelBio,,"Parallel Bio appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
484,Matrubials,https://matrubials.com/,https://www.linkedin.com/company/89732317/admin/feed/posts/,,,"Matrubials appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
486,AI Tech Packs,https://aitechpacks.com,https://www.linkedin.com/in/benjaminha/,https://twitter.com/itsbenha?lang=en,,"AI Tech Packs appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
491,Coast,https://trycoast.com,https://www.linkedin.com/company/coastapi/,https://twitter.com/trycoast,,"Coast appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
494,ShipBlu,http://www.shipblu.com,https://www.linkedin.com/company/shipblu,https://twitter.com/alifnasser,,"ShipBlu appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
497,Fingo Africa,https://fingo.africa,https://www.linkedin.com/in/kiiru-muhoya-251360131,,,"Fingo Africa appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
507,Bite Ninja,http://www.biteninja.com,https://www.linkedin.com/company/bite-ninja,https://twitter.com/willclem,,"Bite Ninja appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
510,MindFi,https://www.mindfi.co,https://sg.linkedin.com/company/mindfi.co,https://twitter.com/mindfico,,"MindFi appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
518,Charge Robotics,https://chargerobotics.com/,https://www.linkedin.com/in/banksh/,,,"Charge Robotics appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
519,Minerva,https://www.tryminerva.ai,https://www.linkedin.com/company/minervaintelligence,,,"Minerva appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
521,Atum Works,https://atum.works/,https://linkedin.com/company/atum-works,https://twitter.com/atumworks,,"Atum Works appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
524,Cua,https://cua.ai,https://www.linkedin.com/company/cua-ai,https://x.com/trycua,,"Cua appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
528,Hemut,https://www.hemut.com/,https://www.linkedin.com/company/hemut/,,,"Hemut appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
539,Adentris,https://www.adentris.com,https://www.linkedin.com/company/workdonehealth,https://x.com/wrkdnai,,"Adentris appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
540,Theta,https://thetasoftware.com,https://www.linkedin.com/company/try-theta-software/,https://x.com/trytheta,,"Theta appears to have AI-related signals, but needs website research for confirmation.",13.0,2,1,0,1,0,4,No,No current relevant hiring evidence found in fetched text.,No clear remote/India signal found yet.,4,,,,
